生化学::04 ビタミン	ビタミンB12 の吸収に必要なものは？	胃の壁細胞が分泌する内因子（intrinsic factor）と、回腸末端での吸収	どちらが欠けても欠乏する	ビタミン,B12,頻出	1d2uqre
生化学::04 ビタミン	ビタミンB12 欠乏の原因を挙げよ	悪性貧血（内因子欠乏）、胃切除、回腸末端の疾患・切除、厳格な菜食	吸収経路のどこかが壊れる	ビタミン,B12,頻出	ygej3y
生化学::04 ビタミン	ビタミンB12 欠乏症は？	巨赤芽球性貧血、舌炎、末梢神経障害、亜急性連合性脊髄変性症	神経症状を伴うのが葉酸欠乏との違い	ビタミン,B12,頻出	aw0ad7
生化学::04 ビタミン	葉酸欠乏とビタミンB12 欠乏を、ホモシステインとメチルマロン酸で鑑別せよ	葉酸欠乏：ホモシステイン↑、メチルマロン酸（MMA）正常／B12 欠乏：ホモシステイン↑、MMA も↑	MMA が上がるのは B12 だけ	ビタミン,鑑別,頻出	1xtpfuq
生化学::04 ビタミン	葉酸欠乏とビタミンB12 欠乏の、神経症状の違いは？	葉酸欠乏：通常なし／B12 欠乏：あり（末梢神経障害、亜急性連合性脊髄変性症）	貧血と舌炎はどちらにも出る	ビタミン,鑑別,頻出	1r95p3f
生化学::04 ビタミン	巨赤芽球性貧血の患者に葉酸だけを投与してはいけないのはなぜか？	B12 欠乏だった場合、貧血だけが改善して神経障害がマスクされ、診断と治療が遅れて不可逆的な神経障害に至る恐れがあるため	投与前に B12 欠乏を除外する	ビタミン,鑑別,頻出	1inz92a
生化学::04 ビタミン	ビタミンC の別名と主な作用は？	別名：アスコルビン酸／コラーゲン合成（プロリン・リシンの水酸化）、抗酸化作用、非ヘム鉄の吸収促進	還元剤として働く	ビタミン,C,頻出	wfvot2
生化学::04 ビタミン	ビタミンC 欠乏症とその症状は？	壊血病／歯肉出血、点状出血、皮下出血、創傷治癒遅延、貧血	コラーゲンが作れず血管が脆くなる	ビタミン,C,頻出	nb4qwv
生化学::04 ビタミン	ビタミンC の過剰摂取で問題になることは？	消化器症状、シュウ酸カルシウム結石のリスク上昇	水溶性だが大量摂取は注意	ビタミン,C	1upb3cm
生化学::04 ビタミン	ビタミンD の化学名と活性型は？	D2：エルゴカルシフェロール／D3：コレカルシフェロール　活性型：1,25-(OH)2D3（カルシトリオール）	脂溶性	ビタミン,D,頻出	1s9lveq
生化学::04 ビタミン	ビタミンD が活性化される経路を順に述べよ	皮膚で紫外線により D3 が生成 → 肝臓で 25 位が水酸化（25-OH-D）→ 腎臓で 1α位が水酸化 → 1,25-(OH)2D3	肝→腎の 2 段階	ビタミン,D,頻出	ma85p7
生化学::04 ビタミン	腎臓の 1α水酸化酵素を促進するホルモンは？	PTH（副甲状腺ホルモン）	低 Ca → PTH↑ → 活性型ビタミンD↑	ビタミン,D,頻出	s3webg
生化学::04 ビタミン	活性型ビタミンD の主な作用は？	腸管からの Ca・P 吸収促進、骨代謝の調節、血清 Ca 濃度の維持	Ca を上げる方向	ビタミン,D	cvku9a
生化学::04 ビタミン	ビタミンD 欠乏症は？小児と成人で名称が違う点に注意	小児：くる病　成人：骨軟化症／低 Ca 血症、二次性副甲状腺機能亢進症	原因：日光曝露不足、脂肪吸収障害、慢性腎臓病、肝疾患	ビタミン,D,頻出	1u2imm7
生化学::04 ビタミン	ビタミンD 過剰症は？	高 Ca 血症、高 Ca 尿症、腎結石、腎機能障害、異所性石灰化	脂溶性で蓄積する	ビタミン,D,頻出	9g24jj
生化学::04 ビタミン	ビタミンE の別名と主な作用は？	別名：α-トコフェロール／抗酸化物質として細胞膜の脂質過酸化を防止する	脂溶性	ビタミン,E	1p7yhx4
生化学::04 ビタミン	ビタミンE 欠乏症は？	溶血性貧血（赤血球膜の障害）、末梢神経障害、運動失調、筋力低下	原因：脂肪吸収障害、胆汁うっ滞、未熟児	ビタミン,E,頻出	1k2r8mt
生化学::04 ビタミン	ビタミンK の化学名と補因子としての役割は？	K1：フィロキノン／K2：メナキノン／γ-グルタミルカルボキシラーゼの補因子としてγ-カルボキシ化を行う	脂溶性	ビタミン,K,頻出	bb8is0
生化学::04 ビタミン	ビタミンK が必要な凝固関連因子をすべて挙げよ	凝固第 II・VII・IX・X 因子、および Protein C・Protein S	「2・7・9・10 ＋ C・S」	ビタミン,K,頻出	1uyhi8o
生化学::04 ビタミン	ビタミンK 欠乏の原因と症状は？	原因：新生児、胆汁うっ滞、脂肪吸収障害、長期の抗菌薬投与（腸内細菌の減少）／症状：出血傾向、PT（INR）延長	新生児ビタミンK 欠乏性出血症	ビタミン,K,頻出	ddu5j4
生化学::04 ビタミン	ワルファリンの作用機序は？	ビタミンK エポキシド還元酵素（VKOR）を阻害し、ビタミンK の再生を妨げてII・VII・IX・X と Protein C・S のγ-カルボキシ化を抑制する	効果判定は PT-INR	ビタミン,K,頻出	1apisd5
生化学::04 ビタミン	症状から答えよ：夜盲症	ビタミンA 欠乏	ロドプシンが作れない	ビタミン,逆引き	19tetzw
生化学::04 ビタミン	症状から答えよ：意識障害・眼球運動障害・運動失調（アルコール多飲者）	ビタミンB1 欠乏（Wernicke 脳症）	ブドウ糖より先にチアミン	ビタミン,逆引き,頻出	1exnt12
生化学::04 ビタミン	症状から答えよ：口角炎・舌炎・脂漏性皮膚炎	ビタミンB2 欠乏	FAD・FMN	ビタミン,逆引き	cv9rx8
生化学::04 ビタミン	症状から答えよ：皮膚炎・下痢・認知機能障害	ビタミンB3（ナイアシン）欠乏＝ペラグラ	3D	ビタミン,逆引き,頻出	116ny83
生化学::04 ビタミン	症状から答えよ：抗結核薬服用中の末梢神経障害	ビタミンB6 欠乏（イソニアジドによる）	予防に B6 併用	ビタミン,逆引き,頻出	ee0lwm
生化学::04 ビタミン	症状から答えよ：歯肉出血・点状出血・創傷治癒遅延	ビタミンC 欠乏＝壊血病	コラーゲン合成障害	ビタミン,逆引き,頻出	16u0bto
生化学::04 ビタミン	症状から答えよ：巨赤芽球性貧血＋亜急性連合性脊髄変性症	ビタミンB12 欠乏	MMA↑ が決め手	ビタミン,逆引き,頻出	xy8cz9
生化学::04 ビタミン	症状から答えよ：新生児の出血傾向・PT 延長	ビタミンK 欠乏（新生児ビタミンK 欠乏性出血症）	予防投与が行われる	ビタミン,逆引き,頻出	1grcch1
生化学::04 ビタミン	症状から答えよ：小児の骨端線の異常と骨変形	ビタミンD 欠乏＝くる病	成人なら骨軟化症	ビタミン,逆引き	vqbeuq
生化学::04 ビタミン	症状から答えよ：脂肪吸収障害児の溶血性貧血と運動失調	ビタミンE 欠乏	膜の脂質過酸化	ビタミン,逆引き	7pn2r8
